Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Filling Machine ,7/3/21 4:50,7/3/21 4:51,0.8666666746,427424,281969,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 4:51,7/3/21 4:51,0.6333333254,427705,282389,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 4:51,7/3/21 4:52,1.100000024,427253,282352,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 4:52,7/3/21 4:55,2.299999952,428690,283491,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 4:55,7/3/21 4:56,1.216666698,428750,283331,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 4:56,7/3/21 5:01,5.300000191,432113,286798,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:01,7/3/21 5:02,0.6666666865,432221,286721,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:02,7/3/21 5:02,0.03333333507,431802,286563,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:02,7/3/21 5:02,0.5166666508,432178,286608,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:02,7/3/21 5:03,0.03333333507,431841,286989,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:03,7/3/21 5:03,0.08333333582,431996,286952,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:03,7/3/21 5:03,0.03333333507,431938,287100,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:03,7/3/21 5:03,0.1000000015,432128,286740,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:03,7/3/21 5:13,10.36666679,438919,293712,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:13,7/3/21 5:14,1.283333302,438948,294124,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:14,7/3/21 5:16,1.216666698,439514,294652,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:16,7/3/21 5:29,12.98333359,439546,294623,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:29,7/3/21 5:32,3.266666651,441978,296286,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:32,7/3/21 5:32,0.6000000238,441604,296487,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:32,7/3/21 5:40,7.933333397,446829,301764,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:40,7/3/21 5:46,5.216666698,447001,301890,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:46,7/3/21 5:47,1.783333302,448187,302746,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:47,7/3/21 5:49,1.149999976,447737,302754,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 5:49,7/3/21 6:00,11.41666698,455744,310794,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:00,7/3/21 6:02,2.083333254,455998,310432,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:02,7/3/21 6:04,1.616666675,456306,311101,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:04,7/3/21 6:05,1.233333349,456641,311220,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:05,7/3/21 6:08,3.033333302,457998,313043,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:08,7/3/21 6:10,1.716666698,458418,313239,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:10,7/3/21 6:18,7.900000095,462974,317539,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:18,7/3/21 6:21,3.383333445,462791,317781,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:21,7/3/21 6:24,2.633333445,464392,319017,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:24,7/3/21 6:25,1.533333302,464318,318980,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0.05000000075,464025,319140,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0.1166666672,464121,319007,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0.03333333507,464419,319307,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0.1666666716,464421,319140,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0.03333333507,464111,319116,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 7:03,37.83333206,464305,476,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 6:25,7/3/21 6:25,0,464394,197,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:52,7/3/21 6:52,0.4668166637,0,453,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:52,7/3/21 6:53,0.599783361,0,391,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:53,7/3/21 6:53,0.2335166633,0,179,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:53,7/3/21 6:53,0.2164833397,0,304,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:53,7/3/21 6:54,1.050016642,0,488,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 6:54,7/3/21 8:05,70.65053558,0,204,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:03,7/3/21 7:03,0.03333333507,464127,59,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:03,7/3/21 7:05,1.333333373,464435,315,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:05,7/3/21 7:08,3.316666603,466316,2064,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:08,7/3/21 7:10,2.133333445,466158,2134,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:10,7/3/21 7:13,2.833333254,467756,3748,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:13,7/3/21 7:18,5.283333302,467866,3712,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:18,7/3/21 7:21,2.283333302,469015,4900,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:21,7/3/21 7:38,17.5,468784,4545,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:38,7/3/21 7:54,15.5666666,479507,15342,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:54,7/3/21 7:58,4,479734,15527,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:58,7/3/21 7:58,0.6000000238,479801,15598,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 7:58,7/3/21 8:03,5.233333111,479533,15627,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:03,7/3/21 8:03,0.03333333507,479993,15801,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:03,7/3/21 8:04,0.1666666716,479940,15618,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:04,7/3/21 8:41,37.5,505835,41991,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:05,7/3/21 8:07,1.616649985,0,301,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:07,7/3/21 8:31,24.0500164,0,403,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:31,7/3/21 8:32,1.400116682,0,289,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:32,7/3/21 8:36,4.316549778,0,466,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:36,7/3/21 8:37,0.9666333199,0,106,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:37,7/3/21 8:53,15.18336678,0,199,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:41,7/3/21 8:43,1.799999952,506103,42085,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:43,7/3/21 8:43,0.03333333507,506092,42097,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:43,7/3/21 8:44,1.233333349,506066,42035,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 8:44,7/3/21 9:20,35.33333206,529900,66085,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:53,7/3/21 8:53,0.8000500202,0,399,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:53,7/3/21 8:54,0.816716671,0,343,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:54,7/3/21 8:55,0.4166499972,0,3,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:55,7/3/21 8:59,4.066583157,0,46,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 8:59,7/3/21 9:00,1.200066686,0,123,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 9:00,7/3/21 9:00,0.200000003,0,361,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 9:00,7/3/21 9:00,0.3666166663,0,238,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 9:00,7/3/21 9:03,2.616666555,0,328,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 9:03,7/3/21 9:03,0.349999994,0,489,CC (Changeover Cleaning),Bourbon Creams
Biscuit Topping Machine ,7/3/21 9:03,7/3/21 9:37,33.93371582,0,326,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 9:03,7/3/21 10:34,90.41741943,0,479,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 9:20,7/3/21 9:28,8.050000191,529983,65792,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 9:28,7/3/21 9:37,9.916666985,536882,72709,NO (No Order),Bourbon Creams
Biscuit Topping Machine ,7/3/21 9:37,7/3/21 9:39,1.949849963,0,311,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 9:37,7/3/21 9:38,0.7333333492,536715,72809,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 9:38,7/3/21 10:13,34.41666794,560860,96808,NO (No Order),Bourbon Creams
Biscuit Topping Machine ,7/3/21 9:39,7/3/21 10:34,54.53385162,0,139,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:13,7/3/21 10:15,2.366666555,560700,96890,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:15,7/3/21 10:21,6.083333492,564903,100677,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:21,7/3/21 10:23,1.633333325,564891,100941,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:23,7/3/21 10:23,0.6833333373,565229,101095,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:23,7/3/21 10:25,1.216666698,565155,101143,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:25,7/3/21 10:35,10.39999962,572345,108353,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 10:34,7/3/21 11:26,52.56668472,0,152,CC (Changeover Cleaning),Bourbon Creams
Biscuit Topping Machine ,7/3/21 10:34,7/3/21 10:34,0.4333333373,0,80,CC (Changeover Cleaning),Bourbon Creams
Biscuit Topping Machine ,7/3/21 10:34,7/3/21 11:25,51.15000153,0,66,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:35,7/3/21 10:36,0.75,572097,108235,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:36,7/3/21 10:39,2.816666603,573820,109640,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:39,7/3/21 10:40,1.450000048,573785,109653,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:40,7/3/21 10:41,1.116666675,574429,110336,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:41,7/3/21 10:43,2,574369,110315,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 10:43,7/3/21 11:02,18.75,587309,123353,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:02,7/3/21 11:06,3.633333445,587321,123209,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:06,7/3/21 11:09,3,588722,124424,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:09,7/3/21 11:09,0.3333333433,588575,124483,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:09,7/3/21 11:20,11.21666622,596516,132467,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:20,7/3/21 11:21,0.6000000238,596381,132454,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:21,7/3/21 11:29,7.900000095,601396,137343,NO (No Order),Bourbon Creams
Biscuit Topping Machine ,7/3/21 11:25,7/3/21 11:26,0.9833499789,0,55,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 11:26,7/3/21 13:25,118.9821472,0,90,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:29,7/3/21 11:30,1.783333302,601543,137679,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:30,7/3/21 11:31,0.8500000238,601693,137650,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:31,7/3/21 11:31,0.2166666687,601815,137800,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:31,7/3/21 11:33,1.483333349,602820,138460,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:33,7/3/21 11:33,0.25,602589,138640,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:33,7/3/21 11:34,0.7833333611,603262,138840,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:34,7/3/21 11:35,1.033333302,603285,138979,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:35,7/3/21 11:41,6,607124,142926,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:41,7/3/21 11:41,0.3000000119,607114,143357,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 11:41,7/3/21 12:02,20.93333244,621569,157584,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:02,7/3/21 12:03,1.049999952,622084,157569,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:03,7/3/21 12:06,2.566666603,623199,159469,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:06,7/3/21 12:08,2.283333302,623178,159362,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:08,7/3/21 12:09,1.083333373,623594,159557,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:09,7/3/21 12:12,2.883333445,623615,159858,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:12,7/3/21 12:15,2.683333397,625191,160830,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:15,7/3/21 12:15,0.4166666567,625249,161132,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:15,7/3/21 12:20,4.400000095,627688,163671,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:20,7/3/21 12:20,0.75,627731,163985,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 12:20,7/3/21 13:14,53.83333206,665805,201640,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:14,7/3/21 13:17,2.950000048,665748,201745,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:17,7/3/21 13:19,1.549999952,666728,202881,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:19,7/3/21 13:20,1.549999952,666877,202468,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:20,7/3/21 13:24,3.833333254,669029,205068,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:24,7/3/21 13:24,0.1166666672,668934,205129,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:24,7/3/21 13:24,0.05000000075,669199,205354,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:24,7/3/21 13:24,0.1666666716,668975,205072,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:24,7/3/21 13:25,0.5500000119,669152,205104,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:25,7/3/21 13:26,0.8500000238,669348,205358,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 13:25,7/3/21 13:27,1.917266607,0,105,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:26,7/3/21 13:32,6.283333302,673487,209339,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 13:27,7/3/21 14:46,78.58461761,0,377,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:32,7/3/21 13:35,2.450000048,673243,209356,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:35,7/3/21 13:37,2.900000095,675021,210969,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:37,7/3/21 13:42,4.933333397,675214,210880,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:42,7/3/21 13:45,2.616666555,676436,212264,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:45,7/3/21 13:46,1.216666698,676208,212537,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:46,7/3/21 13:51,5.116666794,679490,215367,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:51,7/3/21 13:52,0.9833333492,679890,215571,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:52,7/3/21 13:55,2.483333349,680918,216906,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:55,7/3/21 13:56,1.166666627,680811,216795,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:56,7/3/21 13:57,1.416666627,681340,217578,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:57,7/3/21 13:58,0.5833333135,681731,217773,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 13:58,7/3/21 14:00,2.266666651,682908,218646,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:00,7/3/21 14:03,2.733333349,682923,218837,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:03,7/3/21 14:14,10.88333321,689595,225770,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:14,7/3/21 14:16,2,689648,225472,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:16,7/3/21 14:19,3.333333254,691680,227519,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:19,7/3/21 14:26,7.133333206,691283,227173,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:26,7/3/21 14:29,2.683333397,692756,229003,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:29,7/3/21 14:34,4.916666508,693063,228820,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 14:34,7/3/21 15:05,31.5,714825,250763,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 14:46,7/3/21 14:46,0.06668332964,0,402,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 14:46,7/3/21 15:31,45.15084839,0,143,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:05,7/3/21 15:27,21.21666718,715212,250880,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:27,7/3/21 15:32,5.25,718400,254264,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 15:31,7/3/21 15:32,0.9333500266,0,337,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:32,7/3/21 15:35,3.383333445,718271,254222,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/21 15:32,7/3/21 19:32,240.4867706,0,111,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:35,7/3/21 15:37,1.516666651,719431,255128,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:37,7/3/21 15:40,3.683333397,719107,255257,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:40,7/3/21 15:44,3.116666555,721149,257025,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:44,7/3/21 15:46,2.283333302,721253,257395,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:46,7/3/21 15:49,3.416666746,723639,259154,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:49,7/3/21 15:53,3.25,723518,259307,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:53,7/3/21 15:53,0.05000000075,723235,259363,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:53,7/3/21 15:53,0.08333333582,723380,259314,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:53,7/3/21 15:54,1.566666722,0,259569,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 15:54,7/3/21 16:50,55.86666489,0,463,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 16:50,7/3/21 18:32,101.8666687,0,136,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 18:32,7/3/21 19:40,68.08333588,0,129,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/21 18:32,7/3/21 18:32,0,0,476,NO (No Order),Milk Cookies
Biscuit Forming Machine ,7/3/21 19:17,7/3/21 19:34,16.40098381,0,161,CC (Changeover Cleaning),Milk Cookies
Biscuit Boxing Machine ,7/3/21 19:32,7/3/21 22:55,202.4698181,0,233,CC (Changeover Cleaning),Milk Cookies
Biscuit Forming Machine ,7/3/21 19:34,7/4/21 22:53,1639.616333,0,286,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/3/21 19:40,7/3/21 20:05,24.93333244,0,135,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/21 20:05,7/3/21 22:26,141.0500031,0,176,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:26,7/3/21 22:26,0.150000006,0,76,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:26,7/3/21 22:27,0.6666666865,0,297,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:27,7/3/21 22:27,0.1666666716,0,279,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:27,7/3/21 22:27,0.3833333254,0,219,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:27,7/3/21 22:28,0.150000006,0,179,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:28,7/3/21 22:28,0.2833333313,0,177,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/21 22:28,7/3/21 22:28,0.150000006,0,359,CC (Changeover Cleaning),Milk Cookies
